RIGHT_FOOT_DISPLACEMENT,LEFT_FOOT_DISPLACEMENT,R_HIP_PITCH_PRESENT_VELOCITY,R_HIP_PITCH_LOAD,L_HIP_PITCH_PRESENT_VELOCITY,L_HIP_PITCH_LOAD,R_KNEE_PRESENT_VELOCITY,R_KNEE_LOAD,L_KNEE_PRESENT_VELOCITY,L_KNEE_LOAD,R_ANKLE_PITCH_PRESENT_VELOCITY,R_ANKLE_PITCH_LOAD,L_ANKLE_PITCH_PRESENT_VELOCITY,L_ANKLE_PITCH_LOAD
-0.174831375,-0.175160513,0,-0.092864126,0,-0.111436948,0,0.185728252,0,0.185728252,0,-0.092864126,0,0.037145652
-0.174832527,-0.175079867,0,-0.092864126,0,-0.111436948,0,0.185728252,0,0.204301074,0,-0.111436948,0,0
-0.174831375,-0.175079867,0,-0.092864126,0,-0.111436948,0,0.185728252,0,0.204301074,0,-0.092864126,0,0
-0.174831375,-0.175079867,0,-0.092864126,0,-0.111436948,0,0.185728252,0,0.204301074,0,-0.092864126,0,0
-0.174831375,-0.175160513,0,-0.092864126,0,-0.111436948,0,0.204301074,0,0.204301074,0,-0.092864126,0,0
-0.174831375,-0.175079867,0,-0.092864126,0,-0.111436948,0,0.204301074,0,0.222873896,0,-0.092864126,0,0
-0.174831375,-0.175156132,0,-0.111436948,0,-0.13000977,0,0.204301074,0,0.204301074,0,-0.111436948,0,0.018572826
-0.174831375,-0.175156132,0,-0.111436948,0,-0.13000977,0,0.204301074,0,0.204301074,0,-0.111436948,0,0.018572826
-0.174831375,-0.175098503,0,-0.111436948,0,-0.13000977,0,0.204301074,0,0.222873896,0,-0.111436948,0,0.018572826
-0.174831375,-0.175098503,0,-0.111436948,0,-0.13000977,0,0.222873896,0,0.241446719,0,-0.111436948,0,0.018572826
-0.174831375,-0.175179455,0,-0.111436948,0,-0.13000977,0,0.222873896,0,0.222873896,0,-0.111436948,0,0.018572826
-0.174831375,-0.175206817,0,-0.111436948,0,-0.13000977,0,0.222873896,0,0.222873896,0,-0.111436948,0,0.018572826
-0.174882146,-0.17523014,0,-0.111436948,0,-0.13000977,0,0.222873896,0,0.222873896,0,-0.111436948,0,0.018572826
-0.174932844,-0.175206817,0,-0.111436948,0,-0.13000977,0,0.222873896,0,0.222873896,0,-0.111436948,0,0.018572826
-0.174932844,-0.175125979,0,-0.111436948,0,-0.13000977,0,0.222873896,0,0.241446719,0,-0.111436948,0,0.018572826
-0.17495696,-0.175125979,0,-0.111436948,0,-0.13000977,0,0.241446719,0,0.260019541,0,-0.111436948,0,0.018572826
-0.17495696,-0.175206817,0,-0.111436948,0,-0.13000977,0,0.241446719,0,0.241446719,0,-0.111436948,0,0.018572826
-0.17495696,-0.175206817,0,-0.111436948,0,-0.13000977,0,0.241446719,0,0.241446719,0,-0.111436948,0,0.018572826
-0.175007584,-0.175206817,0,-0.13000977,0,-0.13000977,0,0.241446719,0,0.241446719,0,-0.13000977,0,0.018572826
-0.174983468,-0.175202059,0,-0.13000977,0,-0.13000977,0,0.241446719,0,0.241446719,0,-0.13000977,0,0.037145652
-0.175007584,-0.175202059,0,-0.13000977,0,-0.13000977,0,0.241446719,0,0.241446719,0,-0.13000977,0,0.037145652
-0.175007584,-0.175183493,0,-0.13000977,0,-0.13000977,0,0.260019541,0,0.241446719,0,-0.13000977,0,0.018572826
-0.175082247,-0.175183493,0,-0.13000977,0,-0.13000977,0,0.260019541,0,0.241446719,0,-0.13000977,0,0.018572826
-0.175082247,-0.175153379,0,-0.13000977,0,-0.13000977,0,0.260019541,0,0.260019541,0,-0.13000977,0,0.018572826
-0.175082247,-0.175234103,0,-0.13000977,0,-0.13000977,0,0.260019541,0,0.241446719,0,-0.13000977,0,0.018572826
