0.455025701,0.087321273,0.162695243,0.099632662,0.469431106,-0.143739146,0.004889116,0.031540858,0.029075361,0.089891559,0.426014913,-0.070483325
0.47217352,0.087145721,0.133704137,0.082560167,0.447640728,-0.112863672,0.015880684,0.014355291,0.039491698,0.139657584,0.406072707,-0.071877004
2.551978196,0.13458473,0.129694957,0.081864055,0.448247017,0.187478132,-0.037953499,0.042533963,0.040944841,0.137077127,0.431465701,-0.318786552
0.63278182,0.172966023,0.176708904,0.114313601,0.406124868,0.473052679,-0.033202908,0.043542158,0.040575304,0.059188435,0.270089916,-0.078244873
1.940154839,0.149645134,0.198251768,0.087837495,0.415950051,-0.150321731,0.025730592,-0.000990148,0.028685731,0.072282506,0.186330767,0.44456875
2.496242978,0.097544719,0.125571585,0.090159234,0.411192869,0.492631897,-0.039749271,-0.030192168,0.044491196,0.030275527,0.483769712,0.694811746
2.437172737,0.089289499,0.125574191,0.0904996,0.487624739,0.189178837,-0.040878288,0.020466155,0.044598742,0.096004807,0.485361137,0.704744356
1.92832601,0.150654022,0.127253679,0.097421027,0.413624889,-0.146282525,0.026344543,-0.031294388,0.038292478,0.102738129,0.207644704,0.444786033
2.476907562,0.146120066,0.137553698,0.103750916,0.494673898,-0.168791444,-0.005782212,-0.001111258,0.02816833,0.031371703,0.375122084,0.665616581
1.92934386,0.150650643,0.129442492,0.092001738,0.496463348,-0.15466772,0.028179514,-0.031464682,0.03773311,0.09756245,0.381203853,0.469195131
0.5113507,0.13178319,0.234777463,0.151401872,0.44574216,0.352998321,0.01506321,0.02284749,0.024285732,0.044217065,0.405300377,-0.245659161
0.303893713,0.164548291,0.186894289,0.09230301,0.44458033,-0.00054802,0.016227741,-0.030876686,0.02967968,0.195973592,0.388911238,-0.472655486
0.336754411,0.056631519,0.188174216,0.148204332,0.40532533,-0.133745901,0.004007378,0.01909392,0.030014013,0.19469891,0.046422253,-0.480468807
0.51325393,0.055653233,0.189475779,0.149884274,0.406801748,0.355376531,0.004077773,0.02676251,0.03735358,0.041848833,0.40702947,-0.255134068
0.502606613,0.153825218,0.235052841,0.062046268,0.445629631,0.152381592,0.014872856,-0.02458502,0.024746769,0.044298462,0.3932915,-0.245619595
0.511316609,0.132770613,0.234771359,0.149863712,0.449955098,0.360567989,0.015071318,0.025946317,0.037215425,0.043292652,0.405614467,-0.247257017
1.455915612,0.163102953,0.21712156,0.103822323,0.460287999,0.203166618,-0.007897949,0.045458261,0.015586777,0.136354078,0.328475754,0.955979065
0.243451977,0.085245129,0.13195683,0.105098361,0.418597862,-0.161122218,-0.007616889,0.044610198,0.01701293,0.139811759,0.201619051,0.963147296
0.847357172,0.163232274,0.21852753,0.090119438,0.499088982,-0.137650242,0.04936952,0.034812315,0.047762627,0.135997906,0.321770081,0.959880515
0.855069604,0.162995623,0.214329052,0.145971734,0.457696791,0.203371488,-0.007883328,0.043886581,0.019135046,0.136351539,0.209547757,0.917616212
1.0665493,0.06803879,0.158521894,0.108350286,0.44437124,-0.020956453,-0.010337048,-0.042151988,0.030512433,0.054434747,0.037512295,-0.51571694
1.702979243,0.111807911,0.158702456,0.104799396,0.437557917,0.050992975,0.012654638,0.004205251,0.025090364,0.104978139,0.3607869,-0.512618267
0.358625941,0.083617998,0.169277514,0.108474444,0.449318577,0.039346495,-0.003046723,0.00051307,0.047193799,0.188064146,0.03102583,-0.51109765
0.98118112,0.088882758,0.13202136,0.090977281,0.441803869,-0.034164314,-0.006431707,-0.041729467,0.02546307,0.101188697,0.019669822,-0.510723319
2.011378815,0.065083409,0.158497459,0.141115103,0.442165573,0.001451444,0.012747934,0.004336847,0.029653203,0.048418816,0.001314807,-0.517251246
1.948747581,0.084750962,0.160169971,0.088715709,0.377283331,-0.022728346,-0.010427175,0.004158189,0.026554241,0.015476333,0.262988378,-0.539534882
0.142667805,0.096807921,0.13314545,0.106552727,0.451324637,0.231060101,-0.032736293,0.019030754,0.026575224,0.123530776,0.154852631,-0.79835539
0.127128858,0.096278298,0.140858697,0.089156162,0.44751124,0.48588935,-0.036220012,-0.036836912,0.036797517,0.126233609,0.163186667,-0.834577814
0.129205367,0.096614869,0.120883698,0.088729302,0.447509896,-0.142631169,-0.035091609,-0.030339092,0.036999127,0.126282444,0.148174771,-0.834739039
0.118384142,0.171892802,0.143019494,0.088853054,0.44436848,0.507045379,-0.019916558,-0.039717017,0.037969904,0.10760649,0.152418016,-0.849708668
2.876671138,0.100264685,0.123500375,0.118137777,0.448710637,-0.070421282,0.030849701,-0.016214549,0.011306107,0.130186755,0.563232572,0.064697647
0.649933858,0.116673635,0.213601308,0.122960194,0.423349021,-0.073078564,0.044448263,-0.015681642,0.033705592,0.086580507,0.976744149,0.060311854
3.607121996,0.12247875,0.179972743,0.107642537,0.493927545,-0.084229048,0.001780096,-0.006480835,0.017272148,0.143763789,1.613046878,0.043153971
1.033296535,0.126998866,0.171126043,0.142029947,0.41659516,-0.078932799,0.028883586,0.003144751,0.032913339,0.031147443,0.81769071,0.064987273
3.706345857,0.119300263,0.157513566,0.086098227,0.433561648,0.340431042,0.025118837,0.007286639,0.021004446,0.036629579,1.427565792,0.490086499
0.712828772,0.121134472,0.157366256,0.074506134,0.45073357,0.343418631,0.000850048,0.006303449,0.022976178,0.044595617,1.427708777,0.4902248
0.617334605,0.122094914,0.176534947,0.106637388,0.421489777,0.405166698,0.018155384,-0.000183012,0.046057867,0.05327912,1.384534483,0.457077001
0.584615844,0.123413694,0.15673934,0.087522967,0.434231694,0.343007208,0.000738498,-0.008018085,0.04489605,0.100983004,1.428058556,0.505498197
1.572087164,0.158470609,0.202091095,0.093017919,0.472361855,0.001378299,-0.00732178,-0.016972911,0.014675551,0.088549254,1.502167508,-0.138597016
1.535823835,0.116659396,0.182856851,0.093063395,0.473273865,0.000353219,-0.033868801,-0.011824374,0.030893048,0.118779533,0.065671695,-0.099710311
0.886954851,0.104446148,0.18258548,0.063151778,0.447223448,0.000504816,0.026331802,-7.84E-05,0.034596705,0.198192358,0.010748424,-0.108191968
3.039889715,0.108070936,0.157358321,0.134878016,0.351227226,-0.245551288,-0.01422059,-0.007276418,0.040570012,0.085395777,0.531703212,0.157571512
